Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
368433006,332506005,"Entire articular surface, fourth metacarpal, of third metacarpal bone (body structure)",Entire articular surface of bone (body structure)
368433006,731202004,"Entire articular surface, fourth metacarpal, of third metacarpal bone (body structure)",Entire articular surface of third metacarpal (body structure)
368433006,731236005,"Entire articular surface, fourth metacarpal, of third metacarpal bone (body structure)",Entire articular surface of metacarpal (body structure)
368433006,732088006,"Entire articular surface, fourth metacarpal, of third metacarpal bone (body structure)",Entire regional musculoskeletal system (body structure)
368433006,731237001,"Entire articular surface, fourth metacarpal, of third metacarpal bone (body structure)",Entire articular surface of upper limb bone (body structure)
181538003,727285002,Entire skin of anterior surface of forearm (body structure),Entire soft tissues (body structure)
181538003,181537008,Entire skin of anterior surface of forearm (body structure),Entire skin of forearm (body structure)
17137000,360543005,Structure of brachial artery (body structure),Branch of brachial artery (body structure)
731194004,731189004,Entire tributary of facial vein (body structure),Entire tributary of superior vena cava (body structure)
731194004,727285002,Entire tributary of facial vein (body structure),Entire soft tissues (body structure)
731194004,731192000,Entire tributary of facial vein (body structure),Entire tributary of internal jugular vein (body structure)
731194004,731191007,Entire tributary of facial vein (body structure),Entire tributary of brachiocephalic vein (body structure)
731194004,731188007,Entire tributary of facial vein (body structure),Entire tributary of right atrium (body structure)
312766000,362875007,Entire arch of lumbar vertebra (body structure),Entire lower body (body structure)
312766000,362662005,Entire arch of lumbar vertebra (body structure),Entire lower trunk (body structure)
728196001,728191006,Entire tendon of rectus femoris (body structure),Entire tendon of lower limb (body structure)
728196001,732022009,Entire tendon of rectus femoris (body structure),Entire regional skeletal muscle (body structure)
728196001,731480008,Entire tendon of rectus femoris (body structure),Entire free lower limb (body structure)
728196001,728195002,Entire tendon of rectus femoris (body structure),Entire tendon of anterior thigh muscle (body structure)
728196001,727285002,Entire tendon of rectus femoris (body structure),Entire soft tissues (body structure)
728196001,362875007,Entire tendon of rectus femoris (body structure),Entire lower body (body structure)
728196001,732088006,Entire tendon of rectus femoris (body structure),Entire regional musculoskeletal system (body structure)
279679002,314399000,Prostatic connective tissue structure (body structure),Region of prostate (body structure)
727907001,244198006,Entire nail bed of toe (body structure),Entire nail of toe (body structure)
727907001,731480008,Entire nail bed of toe (body structure),Entire free lower limb (body structure)
727907001,181578005,Entire nail bed of toe (body structure),Entire nail bed (body structure)
727907001,727285002,Entire nail bed of toe (body structure),Entire soft tissues (body structure)
727907001,362875007,Entire nail bed of toe (body structure),Entire lower body (body structure)
361342009,732041007,Entire limbic system (body structure),Entire regional nervous system (body structure)
361342009,278199004,Entire limbic system (body structure),Entire central nervous system (body structure)
263402008,731681002,Entire fifth metacarpal (body structure),Entire bone of fifth metacarpal (body structure)
95950009,732092004,Entire postsphenoidal bone (body structure),Entire embryonic skeletal structure (body structure)
95950009,732088006,Entire postsphenoidal bone (body structure),Entire regional musculoskeletal system (body structure)
729747007,732088006,Entire inferior rectus tendon (body structure),Entire regional musculoskeletal system (body structure)
729963006,732040008,Entire primary superior mesenteric artery branch (body structure),Entire regional cardiovascular structure (body structure)
729963006,727924007,Entire primary superior mesenteric artery branch (body structure),Entire abdominal visceral artery (body structure)
729963006,727285002,Entire primary superior mesenteric artery branch (body structure),Entire soft tissues (body structure)
729963006,362875007,Entire primary superior mesenteric artery branch (body structure),Entire lower body (body structure)
729963006,362662005,Entire primary superior mesenteric artery branch (body structure),Entire lower trunk (body structure)
368221004,732088006,Entire ulnar notch of radius (body structure),Entire regional musculoskeletal system (body structure)
730855009,732040008,Entire Dodd's perforating vein (body structure),Entire regional cardiovascular structure (body structure)
730855009,727285002,Entire Dodd's perforating vein (body structure),Entire soft tissues (body structure)
730855009,362875007,Entire Dodd's perforating vein (body structure),Entire lower body (body structure)
368744002,362084006,Entire interstitial tissue of parotid gland (body structure),Entire oral soft tissues (body structure)
368744002,727285002,Entire interstitial tissue of parotid gland (body structure),Entire soft tissues (body structure)
368744002,727269007,Entire interstitial tissue of parotid gland (body structure),Entire interstitial tissue (body structure)
727946004,732040008,Entire anterosuperior tricuspid chordae (body structure),Entire regional cardiovascular structure (body structure)
727946004,732083002,Entire anterosuperior tricuspid chordae (body structure),Entire cardiac paravalvular (body structure)
727946004,732034001,Entire anterosuperior tricuspid chordae (body structure),Entire intrathoracic cardiovascular structure (body structure)
727946004,732006008,Entire anterosuperior tricuspid chordae (body structure),Entire cardiac internal structure (body structure)
7954009,372180001,Lamina propria of ethmoid sinus (body structure),Ethmoid sinus part (body structure)
731275001,362875007,Entire long bone of lower limb (body structure),Entire lower body (body structure)
731275001,732088006,Entire long bone of lower limb (body structure),Entire regional musculoskeletal system (body structure)
77460000,33766003,Structure of transverse process of ninth thoracic vertebra (body structure),Structure of body of ninth thoracic vertebra (body structure)
312675008,372233003,Structure of synovial membrane of knee (body structure),Part of synovial tissue of joint (body structure)
312675008,67328008,Structure of synovial membrane of knee (body structure),Structure of soft tissues of lower limb (body structure)
729706009,732022009,Entire flexor of atlantoaxial joint (body structure),Entire regional skeletal muscle (body structure)
729706009,727285002,Entire flexor of atlantoaxial joint (body structure),Entire soft tissues (body structure)
729706009,729711006,Entire flexor of atlantoaxial joint (body structure),Entire flexor of cervical intervertebral joint (body structure)
729706009,732088006,Entire flexor of atlantoaxial joint (body structure),Entire regional musculoskeletal system (body structure)
142612007,732022009,Entire labial part of orbicularis oris muscle (body structure),Entire regional skeletal muscle (body structure)
142612007,727285002,Entire labial part of orbicularis oris muscle (body structure),Entire soft tissues (body structure)
142612007,732088006,Entire labial part of orbicularis oris muscle (body structure),Entire regional musculoskeletal system (body structure)
87077004,14705001,Structure of lamina of fourth cervical vertebra (body structure),Structure of body of fourth cervical vertebra (body structure)
728082009,732022009,Entire deep muscle of back (body structure),Entire regional skeletal muscle (body structure)
728082009,727285002,Entire deep muscle of back (body structure),Entire soft tissues (body structure)
728082009,732088006,Entire deep muscle of back (body structure),Entire regional musculoskeletal system (body structure)
730745002,730674003,Entire bone tissue of zygomatic bone (body structure),Entire bone tissue of irregular bone (body structure)
730745002,731719001,Entire bone tissue of zygomatic bone (body structure),Entire bone of face (body structure)
730745002,731968007,Entire bone tissue of zygomatic bone (body structure),Entire bone (tissue) (body structure)
730745002,731717004,Entire bone tissue of zygomatic bone (body structure),Entire bone of cranium (body structure)
730745002,732088006,Entire bone tissue of zygomatic bone (body structure),Entire regional musculoskeletal system (body structure)
246021009,362875007,Entire interspinalis lumborum muscle (body structure),Entire lower body (body structure)
246021009,362662005,Entire interspinalis lumborum muscle (body structure),Entire lower trunk (body structure)
273911001,731771009,Entire perforating artery of kidney (body structure),Entire blood vessel of organs (body structure)
273911001,731816004,Entire perforating artery of kidney (body structure),Entire blood vessel of abdominal organ (body structure)
273911001,731761007,Entire perforating artery of kidney (body structure),Entire blood vessel of kidney (body structure)
113269004,314335008,Structure of external iliac artery (body structure),Branch of external iliac artery (body structure)
731823003,731820000,Entire synovial membrane of knee (body structure),Entire synovial membrane of lower limb (body structure)
731823003,731480008,Entire synovial membrane of knee (body structure),Entire free lower limb (body structure)
731823003,731818003,Entire synovial membrane of knee (body structure),Entire synovial membrane of limb (body structure)
731823003,727285002,Entire synovial membrane of knee (body structure),Entire soft tissues (body structure)
731823003,362875007,Entire synovial membrane of knee (body structure),Entire lower body (body structure)
731823003,732086005,Entire synovial membrane of knee (body structure),Entire regional synovial membrane (body structure)
731823003,732088006,Entire synovial membrane of knee (body structure),Entire regional musculoskeletal system (body structure)
731823003,361828005,Entire synovial membrane of knee (body structure),Entire synovial membrane (body structure)
727963000,732040008,Entire junction of saphenous vein (body structure),Entire regional cardiovascular structure (body structure)
727963000,727285002,Entire junction of saphenous vein (body structure),Entire soft tissues (body structure)
727963000,362875007,Entire junction of saphenous vein (body structure),Entire lower body (body structure)
79234008,360601005,Structure of ostium of superior vena cava (body structure),Structure of tributary of superior vena cava (body structure)
79234008,726098005,Structure of ostium of superior vena cava (body structure),Structure of vein of viscus (body structure)
79234008,8677005,Structure of ostium of superior vena cava (body structure),Body of right atrium (body structure)
369196003,732041007,Entire cavum septi pellucidi (body structure),Entire regional nervous system (body structure)
730533009,732040008,Entire fifth anterior intercostal vein (body structure),Entire regional cardiovascular structure (body structure)
730533009,727285002,Entire fifth anterior intercostal vein (body structure),Entire soft tissues (body structure)
362391000,732041007,Entire cerebral peduncle (body structure),Entire regional nervous system (body structure)
263428006,7083009,Base of middle phalanx of index finger (body structure),Structure of middle phalanx of index finger (body structure)
731461006,362875007,Entire pelvic region of trunk (body structure),Entire lower body (body structure)
731461006,362662005,Entire pelvic region of trunk (body structure),Entire lower trunk (body structure)
231094009,731480008,Entire dorsal metatarsal vein of foot (body structure),Entire free lower limb (body structure)
362195003,732040008,Entire hepatic lacunae (body structure),Entire regional cardiovascular structure (body structure)
362195003,727285002,Entire hepatic lacunae (body structure),Entire soft tissues (body structure)
362195003,362875007,Entire hepatic lacunae (body structure),Entire lower body (body structure)
362195003,362662005,Entire hepatic lacunae (body structure),Entire lower trunk (body structure)
286601005,727285002,Entire skin of lower back (body structure),Entire soft tissues (body structure)
286601005,362875007,Entire skin of lower back (body structure),Entire lower body (body structure)
286601005,181492002,Entire skin of lower back (body structure),Entire skin of back (body structure)
286601005,362662005,Entire skin of lower back (body structure),Entire lower trunk (body structure)
286601005,304695005,Entire skin of lower back (body structure),Entire skin of lower trunk (body structure)
727647005,730099001,Entire nail bed of fourth toe (body structure),Entire nail bed of lesser toe (body structure)
727647005,731480008,Entire nail bed of fourth toe (body structure),Entire free lower limb (body structure)
727647005,181578005,Entire nail bed of fourth toe (body structure),Entire nail bed (body structure)
727647005,727285002,Entire nail bed of fourth toe (body structure),Entire soft tissues (body structure)
727647005,362875007,Entire nail bed of fourth toe (body structure),Entire lower body (body structure)
727647005,181595002,Entire nail bed of fourth toe (body structure),Entire nail of fourth toe (body structure)
727647005,727907001,Entire nail bed of fourth toe (body structure),Entire nail bed of toe (body structure)
88664009,314859006,Structure of axis of lens (body structure),Axis of eyeball (body structure)
192373001,732040008,Entire trabecula carnea of right ventricle (body structure),Entire regional cardiovascular structure (body structure)
192373001,732034001,Entire trabecula carnea of right ventricle (body structure),Entire intrathoracic cardiovascular structure (body structure)
192373001,732006008,Entire trabecula carnea of right ventricle (body structure),Entire cardiac internal structure (body structure)
314163001,732041007,Entire cerebellar fissure (body structure),Entire regional nervous system (body structure)
361914000,362875007,Entire ischiorectal fossa (body structure),Entire lower body (body structure)
361914000,362662005,Entire ischiorectal fossa (body structure),Entire lower trunk (body structure)
270226005,362875007,Entire anterior segment of right lobe of liver (body structure),Entire lower body (body structure)
270226005,362662005,Entire anterior segment of right lobe of liver (body structure),Entire lower trunk (body structure)
280189001,727285002,Entire motor root of trigeminal nerve (body structure),Entire soft tissues (body structure)
280189001,730370004,Entire motor root of trigeminal nerve (body structure),Entire regional peripheral nerve (body structure)
15494004,731867001,Entire small venule of dermis (body structure),Entire blood vessel of skin (body structure)
276143005,728720006,Entire ulnar nerve palmar branch (body structure),Entire ulnar nerve branch (body structure)
276143005,732041007,Entire ulnar nerve palmar branch (body structure),Entire regional nervous system (body structure)
276143005,727285002,Entire ulnar nerve palmar branch (body structure),Entire soft tissues (body structure)
276143005,730370004,Entire ulnar nerve palmar branch (body structure),Entire regional peripheral nerve (body structure)
276143005,731842004,Entire ulnar nerve palmar branch (body structure),Entire nervous of limb (body structure)
65917001,70791007,Structure of sciatic artery (body structure),Structure of artery of lower extremity (body structure)
368740006,732040008,Entire dorsal lingual branch of lingual artery (body structure),Entire regional cardiovascular structure (body structure)
279248006,732041007,Entire interventricular foramen (body structure),Entire regional nervous system (body structure)
263399007,731710002,Entire second metacarpal (body structure),Entire bone of second metacarpal (body structure)
279697005,362875007,Entire posterior surface of prostate (body structure),Entire lower body (body structure)
279697005,362662005,Entire posterior surface of prostate (body structure),Entire lower trunk (body structure)
279697005,731989003,Entire posterior surface of prostate (body structure),Entire pelvic genital system (body structure)
279697005,362265004,Entire posterior surface of prostate (body structure),Entire male internal genitalia (body structure)
279959008,362875007,Entire anterior portion of diaphragmatic aspect of liver (body structure),Entire lower body (body structure)
279959008,362662005,Entire anterior portion of diaphragmatic aspect of liver (body structure),Entire lower trunk (body structure)
85852002,424991008,Structure of petrosal vein (body structure),Structure of tributary of petrosal vein (body structure)
731503005,362875007,Entire proximal tendon of semimembranosus (body structure),Entire lower body (body structure)
731503005,732088006,Entire proximal tendon of semimembranosus (body structure),Entire regional musculoskeletal system (body structure)
182056007,731480008,Entire medial condyle of femur (body structure),Entire free lower limb (body structure)
182056007,362875007,Entire medial condyle of femur (body structure),Entire lower body (body structure)
182056007,732088006,Entire medial condyle of femur (body structure),Entire regional musculoskeletal system (body structure)
362183003,362875007,Entire left lobe of liver (body structure),Entire lower body (body structure)
362183003,362662005,Entire left lobe of liver (body structure),Entire lower trunk (body structure)
198618001,729561000,Entire pericardial artery (body structure),Entire intrathoracic systemic artery (body structure)
198618001,732034001,Entire pericardial artery (body structure),Entire intrathoracic cardiovascular structure (body structure)
25509000,312673001,Structure of extensor pollicis longus muscle tendon sheath (body structure),Structure of synovial membrane of wrist (body structure)
730629005,245810009,Entire buccogingival mucosa (body structure),Entire gingival mucous membrane (body structure)
730629005,362084006,Entire buccogingival mucosa (body structure),Entire oral soft tissues (body structure)
730629005,727285002,Entire buccogingival mucosa (body structure),Entire soft tissues (body structure)
730629005,362083000,Entire buccogingival mucosa (body structure),Entire oral mucous membrane (body structure)
729950000,732040008,Entire popliteal vessel (body structure),Entire regional cardiovascular structure (body structure)
729950000,727285002,Entire popliteal vessel (body structure),Entire soft tissues (body structure)
729950000,362875007,Entire popliteal vessel (body structure),Entire lower body (body structure)
219588004,224341003,Entire subcutaneous tissue of plantar surface of second toe (body structure),Entire subcutaneous tissue of second toe (body structure)
716966003,362875007,Entire posterior middle regional part of transition zone of right half prostate (body structure),Entire lower body (body structure)
716966003,362662005,Entire posterior middle regional part of transition zone of right half prostate (body structure),Entire lower trunk (body structure)
716966003,731989003,Entire posterior middle regional part of transition zone of right half prostate (body structure),Entire pelvic genital system (body structure)
716966003,362265004,Entire posterior middle regional part of transition zone of right half prostate (body structure),Entire male internal genitalia (body structure)
43966005,74670003,Structure of intercarpal joint (body structure),Wrist joint structure (body structure)
161654002,731109002,Entire inferior laryngeal artery (body structure),Entire artery of neck (body structure)
161654002,732040008,Entire inferior laryngeal artery (body structure),Entire regional cardiovascular structure (body structure)
161654002,731777008,Entire inferior laryngeal artery (body structure),Entire blood vessel of neck (body structure)
160198006,731109002,Entire infrahyoid artery (body structure),Entire artery of neck (body structure)
160198006,732040008,Entire infrahyoid artery (body structure),Entire regional cardiovascular structure (body structure)
160198006,731777008,Entire infrahyoid artery (body structure),Entire blood vessel of neck (body structure)
54827001,40854002,Arch of sixth lumbar vertebra (body structure),Body of sixth lumbar vertebra (body structure)
728294005,362875007,Entire lateral flexure of rectum (body structure),Entire lower body (body structure)
728294005,732053006,Entire lateral flexure of rectum (body structure),Entire pelvic alimentary (body structure)
728294005,362662005,Entire lateral flexure of rectum (body structure),Entire lower trunk (body structure)
278029005,422475002,Entire splenic vein (body structure),Structure of tributary of splenic vein (body structure)
45541004,314524002,Structure of superior medial angle of scapula (body structure),Structure of region of bone (body structure)
45541004,52900002,Structure of superior medial angle of scapula (body structure),Structure of body of scapula (body structure)
727921004,732040008,Entire branch of right coronary artery (body structure),Entire regional cardiovascular structure (body structure)
727921004,727285002,Entire branch of right coronary artery (body structure),Entire soft tissues (body structure)
727921004,732034001,Entire branch of right coronary artery (body structure),Entire intrathoracic cardiovascular structure (body structure)
414165007,426113009,External elastic membrane of artery (body structure),Membrane organ structure (body structure)
195856001,732040008,Entire sternopericardial ligament (body structure),Entire regional cardiovascular structure (body structure)
195856001,727285002,Entire sternopericardial ligament (body structure),Entire soft tissues (body structure)
195856001,732034001,Entire sternopericardial ligament (body structure),Entire intrathoracic cardiovascular structure (body structure)
244217007,732040008,Entire ascending pharyngeal artery (body structure),Entire regional cardiovascular structure (body structure)
729761002,727285002,Entire ulnar collateral ligament of distal interphalangeal joint of finger (body structure),Entire soft tissues (body structure)
729761002,732088006,Entire ulnar collateral ligament of distal interphalangeal joint of finger (body structure),Entire regional musculoskeletal system (body structure)
727250002,369406000,Entire facial nerve zygomatic branch (body structure),Entire facial nerve motor branch (body structure)
727250002,729312001,Entire facial nerve zygomatic branch (body structure),Entire facial nerve branch on face (body structure)
727250002,732041007,Entire facial nerve zygomatic branch (body structure),Entire regional nervous system (body structure)
727250002,727285002,Entire facial nerve zygomatic branch (body structure),Entire soft tissues (body structure)
727250002,730370004,Entire facial nerve zygomatic branch (body structure),Entire regional peripheral nerve (body structure)
279678005,362875007,Entire wall of seminal vesicle (body structure),Entire lower body (body structure)
279678005,362662005,Entire wall of seminal vesicle (body structure),Entire lower trunk (body structure)
279678005,731989003,Entire wall of seminal vesicle (body structure),Entire pelvic genital system (body structure)
279678005,362265004,Entire wall of seminal vesicle (body structure),Entire male internal genitalia (body structure)
279678005,731498007,Entire wall of seminal vesicle (body structure),Entire male genital duct (body structure)
31348002,244314003,Structure of anterior circumflex humeral artery (body structure),Circumflex humeral artery (body structure)
727057007,732040008,Entire aortic tunica media (body structure),Entire regional cardiovascular structure (body structure)
727057007,727285002,Entire aortic tunica media (body structure),Entire soft tissues (body structure)
360990003,727285002,Entire ligament of metacarpophalangeal joint (body structure),Entire soft tissues (body structure)
360990003,302159002,Entire ligament of metacarpophalangeal joint (body structure),Entire ligament of hand (body structure)
360990003,731111006,Entire ligament of metacarpophalangeal joint (body structure),Entire ligament of joint (body structure)
360990003,732088006,Entire ligament of metacarpophalangeal joint (body structure),Entire regional musculoskeletal system (body structure)
245494008,362875007,Entire cervical canal of uterus (body structure),Entire lower body (body structure)
245494008,362662005,Entire cervical canal of uterus (body structure),Entire lower trunk (body structure)
245494008,731989003,Entire cervical canal of uterus (body structure),Entire pelvic genital system (body structure)
730000007,732088006,Entire neck of finger metacarpal (body structure),Entire regional musculoskeletal system (body structure)
730000007,728736008,Entire neck of finger metacarpal (body structure),Entire neck of metacarpal (body structure)
728085006,732022009,Entire sphincter vaginae (body structure),Entire regional skeletal muscle (body structure)
728085006,727285002,Entire sphincter vaginae (body structure),Entire soft tissues (body structure)
728085006,362875007,Entire sphincter vaginae (body structure),Entire lower body (body structure)
728085006,362662005,Entire sphincter vaginae (body structure),Entire lower trunk (body structure)
728085006,732088006,Entire sphincter vaginae (body structure),Entire regional musculoskeletal system (body structure)
727016000,732040008,Entire circular sinus (body structure),Entire regional cardiovascular structure (body structure)
727016000,727285002,Entire circular sinus (body structure),Entire soft tissues (body structure)
369106005,731123000,Entire intermediate olfactory striae (body structure),Entire sensory nervous system (body structure)
369106005,730180007,Entire intermediate olfactory striae (body structure),Entire olfactory striae (body structure)
369106005,362328003,Entire intermediate olfactory striae (body structure),Entire cerebral basal surface (body structure)
369106005,732041007,Entire intermediate olfactory striae (body structure),Entire regional nervous system (body structure)
731810005,732040008,Entire blood vessel of internal nose (body structure),Entire regional cardiovascular structure (body structure)
731810005,727285002,Entire blood vessel of internal nose (body structure),Entire soft tissues (body structure)
728955003,362875007,Entire posteroinferior wall of bladder (body structure),Entire lower body (body structure)
728955003,362662005,Entire posteroinferior wall of bladder (body structure),Entire lower trunk (body structure)
263439009,14824009,Neck of middle phalanx of ring finger (body structure),Structure of middle phalanx of ring finger (body structure)
730209004,361339003,Entire endocrine pancreas cell (body structure),Entire endocrine pancreas (body structure)
730209004,362875007,Entire endocrine pancreas cell (body structure),Entire lower body (body structure)
730209004,362662005,Entire endocrine pancreas cell (body structure),Entire lower trunk (body structure)
16967000,55492004,Structure of arch of third lumbar vertebra (body structure),Structure of body of third lumbar vertebra (body structure)
731404001,731189004,Entire tributary of basilic vein (body structure),Entire tributary of superior vena cava (body structure)
731404001,731394008,Entire tributary of basilic vein (body structure),Entire tributary of subclavian vein (body structure)
731404001,727285002,Entire tributary of basilic vein (body structure),Entire soft tissues (body structure)
731404001,731191007,Entire tributary of basilic vein (body structure),Entire tributary of brachiocephalic vein (body structure)
731404001,731188007,Entire tributary of basilic vein (body structure),Entire tributary of right atrium (body structure)
276743002,732088006,Entire limb compartment (body structure),Entire regional musculoskeletal system (body structure)
731805006,732088006,Entire musculoskeletal system of digit of hand (body structure),Entire regional musculoskeletal system (body structure)
731805006,731741001,Entire musculoskeletal system of digit of hand (body structure),Entire musculoskeletal system of limb (body structure)
731805006,731804005,Entire musculoskeletal system of digit of hand (body structure),Entire musculoskeletal system of digit (body structure)
302527001,731480008,Entire lower end of tibia (body structure),Entire free lower limb (body structure)
302527001,362875007,Entire lower end of tibia (body structure),Entire lower body (body structure)
302527001,732088006,Entire lower end of tibia (body structure),Entire regional musculoskeletal system (body structure)
727804007,731480008,Entire posterior horn of medial meniscus (body structure),Entire free lower limb (body structure)
727804007,362875007,Entire posterior horn of medial meniscus (body structure),Entire lower body (body structure)
727804007,732088006,Entire posterior horn of medial meniscus (body structure),Entire regional musculoskeletal system (body structure)
730118007,361684008,Entire tubercle of atlas (body structure),Entire cervical vertebral column (body structure)
730118007,732088006,Entire tubercle of atlas (body structure),Entire regional musculoskeletal system (body structure)
729316003,727285002,Entire carotid branch of glossopharyngeal nerve (body structure),Entire soft tissues (body structure)
729316003,730370004,Entire carotid branch of glossopharyngeal nerve (body structure),Entire regional peripheral nerve (body structure)
731211004,731480008,Entire calcaneal articular surface of talus (body structure),Entire free lower limb (body structure)
731211004,362875007,Entire calcaneal articular surface of talus (body structure),Entire lower body (body structure)
731211004,732088006,Entire calcaneal articular surface of talus (body structure),Entire regional musculoskeletal system (body structure)
242672003,731480008,Entire tibionavicular part of medial ligament of talocrural joint (body structure),Entire free lower limb (body structure)
242672003,727285002,Entire tibionavicular part of medial ligament of talocrural joint (body structure),Entire soft tissues (body structure)
242672003,362875007,Entire tibionavicular part of medial ligament of talocrural joint (body structure),Entire lower body (body structure)
242672003,732088006,Entire tibionavicular part of medial ligament of talocrural joint (body structure),Entire regional musculoskeletal system (body structure)
730098009,727285002,Entire surface feature of skin (body structure),Entire soft tissues (body structure)
73897004,95937008,Skin structure of face (body structure),Structure of soft tissues of face (body structure)
137763006,732088006,Entire nasal spine of frontal bone (body structure),Entire regional musculoskeletal system (body structure)
731355007,731189004,Entire tributary of lingual vein (body structure),Entire tributary of superior vena cava (body structure)
731355007,727285002,Entire tributary of lingual vein (body structure),Entire soft tissues (body structure)
731355007,731192000,Entire tributary of lingual vein (body structure),Entire tributary of internal jugular vein (body structure)
731355007,731191007,Entire tributary of lingual vein (body structure),Entire tributary of brachiocephalic vein (body structure)
731355007,731188007,Entire tributary of lingual vein (body structure),Entire tributary of right atrium (body structure)
730105004,728191006,Entire tendon of gluteus muscle (body structure),Entire tendon of lower limb (body structure)
730105004,245163003,Entire tendon of gluteus muscle (body structure),Entire tendon of gluteal region (body structure)
730105004,362875007,Entire tendon of gluteus muscle (body structure),Entire lower body (body structure)
730105004,731513002,Entire tendon of gluteus muscle (body structure),Entire lateral pelvic girdle (body structure)
730105004,732088006,Entire tendon of gluteus muscle (body structure),Entire regional musculoskeletal system (body structure)
280610005,362875007,Entire lesser sciatic foramen (body structure),Entire lower body (body structure)
280610005,362662005,Entire lesser sciatic foramen (body structure),Entire lower trunk (body structure)
280610005,729459007,Entire lesser sciatic foramen (body structure),Entire sciatic foramen (body structure)
55268005,420455000,Structure of sinus venosus of sclera (body structure),Structure of sclera proper (body structure)
708584005,372187003,Inner half of enamel (body structure),Half of tooth (body structure)
728100002,728098002,Entire tendon of suprahyoid muscle (body structure),Entire tendon of neck (body structure)
728100002,728099005,Entire tendon of suprahyoid muscle (body structure),Entire tendon of hyoid muscle (body structure)
247770008,362875007,Entire alpha Cell of islet (body structure),Entire lower body (body structure)
247770008,362662005,Entire alpha Cell of islet (body structure),Entire lower trunk (body structure)
80134001,372180001,Structure of ethmoidal infundibulum (body structure),Ethmoid sinus part (body structure)
362306003,362300009,Entire cranial pia mater (body structure),Entire cerebral meninges (body structure)
12111007,45797004,Structure of proper plantar digital nerves (body structure),Plantar digital nerves (body structure)
236133003,731480008,Entire first cuneiform articular facet of first metatarsal bone (body structure),Entire free lower limb (body structure)
236133003,362875007,Entire first cuneiform articular facet of first metatarsal bone (body structure),Entire lower body (body structure)
236133003,732088006,Entire first cuneiform articular facet of first metatarsal bone (body structure),Entire regional musculoskeletal system (body structure)
362039009,731799000,Entire trunk of pulmonary artery (body structure),Entire blood vessel of trunk (body structure)
362039009,727430004,Entire trunk of pulmonary artery (body structure),Entire artery of thorax (body structure)
362039009,732040008,Entire trunk of pulmonary artery (body structure),Entire regional cardiovascular structure (body structure)
362039009,727499001,Entire trunk of pulmonary artery (body structure),Entire artery of mediastinum (body structure)
362039009,729897000,Entire trunk of pulmonary artery (body structure),Entire artery of trunk (body structure)
362039009,727501009,Entire trunk of pulmonary artery (body structure),Entire mediastinal pulmonary artery (body structure)
362039009,732034001,Entire trunk of pulmonary artery (body structure),Entire intrathoracic cardiovascular structure (body structure)
729639001,732022009,Entire extensor of shoulder joint (body structure),Entire regional skeletal muscle (body structure)
729639001,727285002,Entire extensor of shoulder joint (body structure),Entire soft tissues (body structure)
729639001,732088006,Entire extensor of shoulder joint (body structure),Entire regional musculoskeletal system (body structure)
425714004,425475006,Bone tissue of phalanx of second toe (body structure),Bone tissue of long bone (body structure)
730590009,732040008,Entire basal anterolateral segment of cardiac ventricle (body structure),Entire regional cardiovascular structure (body structure)
730590009,732034001,Entire basal anterolateral segment of cardiac ventricle (body structure),Entire intrathoracic cardiovascular structure (body structure)
730590009,732006008,Entire basal anterolateral segment of cardiac ventricle (body structure),Entire cardiac internal structure (body structure)
730737007,730673009,Entire bone tissue of phalanx of fourth toe (body structure),Entire bone tissue of long bone (body structure)
730737007,731480008,Entire bone tissue of phalanx of fourth toe (body structure),Entire free lower limb (body structure)
730737007,731968007,Entire bone tissue of phalanx of fourth toe (body structure),Entire bone (tissue) (body structure)
730737007,362875007,Entire bone tissue of phalanx of fourth toe (body structure),Entire lower body (body structure)
730737007,732088006,Entire bone tissue of phalanx of fourth toe (body structure),Entire regional musculoskeletal system (body structure)
279596007,362875007,Entire inferior pole of testis (body structure),Entire lower body (body structure)
279596007,362662005,Entire inferior pole of testis (body structure),Entire lower trunk (body structure)
728289005,362875007,Entire ventral pancreatic duct (body structure),Entire lower body (body structure)
728289005,362662005,Entire ventral pancreatic duct (body structure),Entire lower trunk (body structure)
303410000,69778002,Vascular structure of liver (body structure),Structure of soft tissues of abdomen (body structure)
181600006,1569005,Nail bed of third toe (body structure),Structure of nail of third toe (body structure)
368494002,20699002,Entire accessory cephalic vein (body structure),Structure of cephalic vein (body structure)
60028002,423227001,Structure of uterine vein (body structure),Structure of tributary of uterine vein (body structure)
362845002,362840007,Entire yolk sac (body structure),Entire extraembryonic membranes (body structure)
9155002,74839008,Squamous odontogenic tumor (morphologic abnormality),"Odontogenic tumor, benign (morphologic abnormality)"
362202004,362875007,Entire body of pancreas (body structure),Entire lower body (body structure)
362202004,362662005,Entire body of pancreas (body structure),Entire lower trunk (body structure)
368738001,362084006,Entire foramen cecum of tongue (body structure),Entire oral soft tissues (body structure)
368738001,727285002,Entire foramen cecum of tongue (body structure),Entire soft tissues (body structure)
732022009,727285002,Entire regional skeletal muscle (body structure),Entire soft tissues (body structure)
732022009,732088006,Entire regional skeletal muscle (body structure),Entire regional musculoskeletal system (body structure)
282441007,731283007,Entire palmar space (body structure),Entire closed space of hand (body structure)
64655003,3578005,Structure of serosa of gallbladder (body structure),Structure of body of gallbladder (body structure)
64655003,5668004,Structure of serosa of gallbladder (body structure),Lower gastrointestinal tract structure (body structure)
