Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
89856006,312414008,Ponceau S stain (substance),Chemical categorized functionally (substance)
226518008,312414008,Sweet white wine (substance),Chemical categorized functionally (substance)
712597006,312414008,Trihydroxy bile acid (substance),Chemical categorized functionally (substance)
256857006,420934007,Louvre skin flap (substance),Skin graft material (substance)
9422000,312414008,High density lipoprotein (substance),Chemical categorized functionally (substance)
388084006,388083000,Cucurbita pepo (seed) specific immunoglobulin E (substance),Cucurbita pepo specific immunoglobulin E (substance)
228983009,312414008,Home produced spirit (substance),Chemical categorized functionally (substance)
259550000,312414008,Nicotinamide adenine nucleotide (substance),Chemical categorized functionally (substance)
707567001,709786000,Immunoglobulin A antibody to Campylobacter fetus subspecies venerealis (substance),Antibody to Campylobacter fetus subspecies venerealis (substance)
23862004,7549008,Fibrinogen Bethesda III (substance),Fibrinogen Bethesda I (substance)
57753006,312414008,Brilliant yellow stain (substance),Chemical categorized functionally (substance)
7084003,17614005,Fibrinogen Buenos Aires II (substance),Fibrinogen Buenos Aires I (substance)
259299000,312414008,Neutrophil acid phosphatase (substance),Chemical categorized functionally (substance)
259493002,102706005,Very long chain fatty acid (substance),Long chain fatty acid (substance)
707917000,707927006,Ribonucleic acid of Influenza virus A neuraminidase (substance),Ribonucleic acid of Influenza virus (substance)
710492009,409890000,Immunoglobulin G antibody to phosphatidylserine (substance),Autoantibody - immunoglobulin G (substance)
227319009,227316002,Baked beans canned in tomato sauce with burgers (substance),Baked beans canned in tomato sauce (substance)
412224001,54708003,Extended human recombinant zinc insulin (substance),Extended zinc insulin (substance)
710408004,710403008,Immunoglobulin G antibody to Chlamydophila pneumoniae (substance),Immunoglobulin G antibody to Chlamydia (substance)
710408004,709869000,Immunoglobulin G antibody to Chlamydophila pneumoniae (substance),Antibody to Chlamydophila (substance)
708082002,707562007,Immunoglobulin A antibody to Bordetella pertussis filamentous hemagglutinin (substance),Immunoglobulin A antibody to Bordetella pertussis (substance)
54579007,312414008,Deoxy adenosine diphosphate (substance),Chemical categorized functionally (substance)
226511002,312414008,Home brewed lager (substance),Chemical categorized functionally (substance)
226511002,226504001,Home brewed lager (substance),Home brewed beer (substance)
115599005,312414008,Acid calcium phosphate (substance),Chemical categorized functionally (substance)
256628005,261228000,Bone morphogenic protein graft (substance),Bone morphogenic protein (substance)
256141008,312414008,Bis (dibutyldithiocarbamato) zinc (substance),Chemical categorized functionally (substance)
84835006,312414008,Cyclic adenosine monophosphate (substance),Chemical categorized functionally (substance)
30137009,64238008,Blood group antigen CE (substance),Blood group antigen Ce (substance)
30137009,115786009,Blood group antigen CE (substance),Blood group antigen cE (substance)
260100008,260092009,Meadow foxtail pollen (substance),Meadow grass pollen (substance)
60924003,37951005,Fibrinogen Paris II (substance),Fibrinogen Paris I (substance)
64846003,48401006,Blood group antigen i (substance),Blood group antigen I (substance)
709559002,312414008,Heat stable alkaline phosphatase (substance),Chemical categorized functionally (substance)
11780008,312414008,Durazol red stain (substance),Chemical categorized functionally (substance)
54432009,312414008,Alizarin blue S stain (substance),Chemical categorized functionally (substance)
36572009,310805002,Sudan black B stain (substance),Sudan black stain (substance)
36572009,312414008,Sudan black B stain (substance),Chemical categorized functionally (substance)
47565000,70828002,"I region, major histocompatibility complex (substance)",Major histocompatibility complex (substance)
415247006,415246002,Recombinant human granulocyte macrophage colony stimulating factor (substance),Recombinant human granulocyte colony stimulating factor (substance)
53511009,312414008,Tropaeolin OO stain (substance),Chemical categorized functionally (substance)
710615004,409891001,Immunoglobulin M antibody to cardiolipin (substance),Autoantibody - immunoglobulin M (substance)
18852007,48132000,Fibrinogen New York IV (substance),Fibrinogen New York I (substance)
226516007,312414008,Dry white wine (substance),Chemical categorized functionally (substance)
117500000,312414008,Cerebroside sulfatase B (substance),Chemical categorized functionally (substance)
40185008,312414008,Serum amyloid A protein (substance),Chemical categorized functionally (substance)
40185008,22727007,Serum amyloid A protein (substance),Serum amyloid protein (substance)
259394007,312414008,Phosphate pyrophosphate translocase (substance),Chemical categorized functionally (substance)
256142001,312414008,Bis (diethyldithiocarbamato) zinc (ZDC) (substance),Chemical categorized functionally (substance)
706916003,312414008,Long chain triglyceride (substance),Chemical categorized functionally (substance)
127413005,27089009,Blood group antibody cE (substance),Blood group antibody Ce (substance)
16878007,62523009,Blood group antibody E (substance),Blood group antibody e (substance)
127451005,399794003,"Named red cell antibody mixture, multiple specificities (substance)",Blood cell antibody (substance)
412202001,312414008,Bovine heparin sodium (substance),Chemical categorized functionally (substance)
40456007,64846003,Blood group antigen IB (substance),Blood group antigen i (substance)
36744004,64259001,Blood group antigen E (substance),Blood group antigen e (substance)
720082005,710473007,Immunoglobulin G antibody to Leptospira interrogans (substance),Immunoglobulin G antibody to Leptospira (substance)
68459007,312414008,Crystal ponceau stain (substance),Chemical categorized functionally (substance)
27626001,61271006,Blood group antibody S (substance),Blood group antibody s (substance)
71079002,64846003,Blood group antigen IA (substance),Blood group antigen i (substance)
709059005,312414008,Carnitine palmitoyltransferase II (substance),Chemical categorized functionally (substance)
259483009,129917006,Short chain acyl coenzyme A dehydrogenase (substance),Acyl coenzyme A (substance)
84217005,312414008,Titan yellow stain (substance),Chemical categorized functionally (substance)
227317006,227316002,Baked beans canned in tomato sauce reduced sugar (substance),Baked beans canned in tomato sauce (substance)
79813007,115744003,Blood group antibody H (substance),Antigen in Hh blood group system (substance)
79813007,56489006,Blood group antibody H (substance),Blood group substance (substance)
79813007,106202009,Blood group antibody H (substance),Antigen in ABO blood group system (substance)
