Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
94512001,94582005,Secondary malignant neoplasm of rectovesical septum (disorder),Secondary malignant neoplasm of soft tissues of abdomen (disorder)
405721006,95695004,Peripheral degeneration of retina (disorder),Degeneration of retina (disorder)
129789007,129790003,Focal asymmetric breast tissue finding (finding),Asymmetric breast tissue finding (finding)
290090005,366346006,Nipples equal in size (finding),Finding of size of breast (finding)
290090005,366351000,Nipples equal in size (finding),Finding of size of nipple (finding)
15712681000119106,280135003,Ischemia of left upper extremity (disorder),Disorder of soft tissue of upper limb (disorder)
93057008,45237002,Congenital dilatation of innominate artery (disorder),Congenital dilatation of aorta (disorder)
93057008,280133005,Congenital dilatation of innominate artery (disorder),Disorder of soft tissue of trunk (disorder)
232401004,128398001,Glandular fever pharyngitis (disorder),Infectious disease of digestive tract (disorder)
209316002,704236005,Open fracture dislocation of interphalangeal joint of thumb (disorder),Open fracture of phalanx of thumb (disorder)
289818008,289670006,Pain on movement of cervix (finding),Pain on movement of uterus (finding)
289818008,289664000,Pain on movement of cervix (finding),Finding of movement of uterus (finding)
289818008,249546002,Pain on movement of cervix (finding),Finding of movement of abdomen (finding)
721196005,271807003,Pemphigus of vulva (disorder),Eruption of skin (disorder)
420180008,102952009,Victim of abusive sexual relationship with wife (finding),Abusive sexual relationship with wife (finding)
230806005,128614008,Brain ventricular shunt infection (disorder),Infectious disease of brain (disorder)
127283002,125593007,Fracture of ethmoid bone (disorder),Injury of face (disorder)
717963001,199879009,Isolated anterior cervical hypertrichosis (disorder),Congenital anomaly of skin (disorder)
717963001,280132000,Isolated anterior cervical hypertrichosis (disorder),Disorder of soft tissue of neck (disorder)
717963001,399893000,Isolated anterior cervical hypertrichosis (disorder),Disorder of skin of neck (disorder)
1089661000119108,1089341000119100,Suppurative otitis media of left ear (disorder),Otitis media of left ear (disorder)
298202003,299574006,Interphalangeal joint of toe hypermobility (finding),Finding of movement of toe (finding)
264906008,237719001,Pituitary macroadenoma with extrasellar extension (disorder),Pituitary adenoma with extrasellar extension (disorder)
302882002,253133004,Hydrocephalus associated with congenital aqueduct stenosis (disorder),Hydrocephalus with anomaly of aqueduct of Sylvius (disorder)
10930521000119102,10930681000119104,Closed fracture of metaphysis of third metatarsal bone of right foot (disorder),Closed fracture of metaphysis of metatarsal bone of right foot (disorder)
94568005,94592002,Secondary malignant neoplasm of skin of perineum (disorder),Secondary malignant neoplasm of soft tissues of perineum (disorder)
191889006,1461000119109,Tobacco dependence in remission (disorder),Drug dependence in remission (disorder)
1691000119104,315000005,Metastasis to liver from adenocarcinoma (disorder),Metastasis from malignant tumor of liver (disorder)
204300001,280133005,Incomplete great vessel transposition (disorder),Disorder of soft tissue of trunk (disorder)
75580000,125661005,Open dislocation of distal end of tibia (disorder),Open wound of lower leg (disorder)
75580000,385424001,Open dislocation of distal end of tibia (disorder),Injury of connective tissue (disorder)
299038008,298748006,Finding of proportion of hand (finding),Finding of proportion of upper limb (finding)
110155005,429433004,Abrasion of maxillary attached gingiva (disorder),Injury of soft tissue of face (disorder)
16004151000119102,15668921000119109,Congenital trigger thumb of left hand (disorder),Congenital deformity of left hand (disorder)
11312521000119105,11312441000119100,Pathological fracture of phalanx of finger of left hand (disorder),Pathological fracture of left hand (disorder)
198749004,74978008,Incomplete illegal abortion with shock (disorder),Illegal abortion with complication (disorder)
710212007,280132000,Neoplasm of cervical spinal nerve (disorder),Disorder of soft tissue of neck (disorder)
13730001000004107,280135003,Thrombosis of vein of upper limb (disorder),Disorder of soft tissue of upper limb (disorder)
298914001,298229008,Normal active range of elbow pronation (finding),Active range of joint movement normal (finding)
10934041000119109,10936361000119104,Closed fracture of coracoid process of right scapula (disorder),Closed fracture of body of right scapula (disorder)
235065009,60528006,Syphilitic oral snail track ulcer (disorder),Secondary syphilis of mouth (disorder)
71491003,116225000,Open wound of scalp with complication (disorder),Complication of injury (disorder)
722002002,78626001,"Intellectual disability, balding, patella luxation, acromicria syndrome (disorder)",Congenital anomaly of trunk (disorder)
109944005,280133005,Benign neoplasm of peripheral nerves of pelvis region (disorder),Disorder of soft tissue of trunk (disorder)
109944005,109946007,Benign neoplasm of peripheral nerves of pelvis region (disorder),Benign neoplasm of peripheral nerves of trunk (disorder)
53913001,70582006,Endometriosis in scar of skin (disorder),Scar of skin (disorder)
724979009,724973005,Laceration of tendon of extensor muscle of finger at forearm level (disorder),Injury of tendon of extensor muscle of finger at forearm level (disorder)
371976008,94053004,Primary malignant neoplasm of buccal mucosa (disorder),Primary malignant neoplasm of soft tissues of face (disorder)
211558005,125647000,"Open crush injury, axilla (disorder)",Open wound of axillary region (disorder)
402841001,126637008,Angiokeratoma of vulva (disorder),Neoplasm of trunk (disorder)
402841001,400106006,Angiokeratoma of vulva (disorder),Disorder of skin of trunk (disorder)
402841001,280133005,Angiokeratoma of vulva (disorder),Disorder of soft tissue of trunk (disorder)
298838001,298230003,Normal passive range of shoulder external rotation (finding),Passive range of joint movement normal (finding)
373434004,280133005,Disorder of blood vessels of thorax (disorder),Disorder of soft tissue of trunk (disorder)
446022000,371972005,Malignant epithelial neoplasm of uterus (disorder),Malignant neoplasm of body of uterus (disorder)
698846009,363056008,Tibial muscular dystrophy (disorder),Degenerative disorder of extremity (disorder)
698846009,84773003,Tibial muscular dystrophy (disorder),Congenital anomaly of lower limb (disorder)
698846009,280136002,Tibial muscular dystrophy (disorder),Disorder of soft tissue of lower limb (disorder)
249513008,249512003,Lacking desire for stool (finding),Desire for stool (finding)
305561005,305582004,Under care of diabetic liaison nurse (finding),Under care of liaison nurse (finding)
281493006,5321004,Acquired fixed flexion deformity of knee (disorder),Acquired deformity of knee (disorder)
13114007,128398001,Blister of lip with infection (disorder),Infectious disease of digestive tract (disorder)
10815901000119106,705087009,Open fracture of proximal phalanx of lesser toe of right foot (disorder),Open fracture of phalanx of lesser toe (disorder)
15747321000119109,16059231000119107,Scintillating scotoma of left eye (finding),Visual field defect of left eye (finding)
93248006,253929007,Congenital hypoplasia of carpal bone (disorder),Hypoplasia of upper limb (disorder)
12235781000119107,16010991000119100,Congenital hammer toe of left foot (disorder),Arthropathy of left foot (disorder)
230417001,71831005,Symptomatic West syndrome (disorder),Symptomatic generalized epilepsy (disorder)
281555003,125604000,Traumatic division of extensor tendon of toe (disorder),Injury of foot (disorder)
389271000,57148006,Spondyloenchondromatosis with basal ganglia calcification (disorder),Congenital anomaly of brain (disorder)
72061003,116225000,Open wound of pharynx with complication (disorder),Complication of injury (disorder)
65276005,116225000,Open wound of trunk with complication (disorder),Complication of injury (disorder)
6802007,239990000,Illegal abortion with perforation of broad ligament (disorder),Soft tissue lesion of pelvic region (disorder)
24210004,49381001,Congenital chorioretinal degeneration (disorder),Congenital anomaly of retina (disorder)
24210004,95490000,Congenital chorioretinal degeneration (disorder),Congenital anomaly of choroid (disorder)
307712005,275329003,Open Barton's fracture (disorder),Dislocation of radius - distal (disorder)
271109002,402694007,Traumatic blister of scalp (disorder),Dermatosis of scalp (disorder)
724282009,237657009,"Hypoparathyroidism, deafness, renal disease syndrome (disorder)",Hypoparathyroidism - autosomal dominant (disorder)
303541002,298229008,Normal active range of cervical spine protraction (finding),Active range of joint movement normal (finding)
364758005,301112006,Finding of fetal heart rhythm (finding),Finding of heart rhythm (finding)
10835621000119104,721153000,Congenital anomaly of vagina in mother complicating pregnancy (disorder),Congenital anomaly of mother complicating pregnancy (disorder)
722674001,254462001,Primary squamous cell carcinoma of parotid gland (disorder),Carcinoma of parotid gland (disorder)
385516009,288509005,Contact burn of skin (disorder),Burn of skin of body region (disorder)
100941000119100,87536007,Epilepsy in mother complicating pregnancy (disorder),Central nervous system complication (disorder)
707388009,733358002,Primary squamous cell carcinoma of trachea (disorder),Primary squamous cell carcinoma of respiratory system (disorder)
267535004,234466008,Congenital thrombocytopenic purpura (disorder),Acquired coagulation disorder (disorder)
22386003,230226000,Syphilitic optic atrophy (disorder),System disorder of the nervous system (disorder)
22386003,721254003,Syphilitic optic atrophy (disorder),Infection of cranial nerve (disorder)
22386003,402947001,Syphilitic optic atrophy (disorder),Late secondary syphilis (disorder)
51474003,61861001,Disturbance in speed of associations (finding),Speed of associations (finding)
365879006,250439007,Urine microscopy: pus cells present (finding),Pus cells present (finding)
703619001,118940003,Pelvic girdle pain (disorder),Disorder of nervous system (disorder)
703619001,609620004,Pelvic girdle pain (disorder),Disorder of pelvis (disorder)
386821008,24125008,Adjustment reaction in infancy (disorder),Mental disorder in infancy (disorder)
123241000119109,92020008,Benign carcinoid tumor of stomach (disorder),Benign neoplasm of body of stomach (disorder)
700259007,95754008,Cicatricial entropion of lower eyelid (disorder),Lower eyelid entropion (disorder)
92715000,126608009,Carcinoma in situ of skin of buttock (disorder),Neoplasm of soft tissues of trunk (disorder)
92715000,92735004,Carcinoma in situ of skin of buttock (disorder),Carcinoma in situ of skin of lower limb (disorder)
366458007,298351002,Finding of form of sternum (finding),Finding of form of bone (finding)
448075009,253285007,Uniatrial biventricular connection with absent right sided atrioventricular connection with straddling valve (disorder),Absent right sided atrioventricular connection (disorder)
247253001,300191005,Ventilation tube in tympanic membrane (finding),Finding of device of middle ear (finding)
240752008,128047003,Rhinosporidial mucosal polyp (disorder),Infectious disease of mucous membrane (disorder)
58154005,28081005,Open fracture of four ribs (disorder),Open fracture of multiple ribs (disorder)
299476006,299226007,Finding of measures of foot (finding),Finding of measures of lower limb (finding)
92813000,92811003,Chronic lymphoid leukemia in remission (disorder),Chronic leukemia in remission (disorder)
92813000,93169003,Chronic lymphoid leukemia in remission (disorder),Lymphoid leukemia in remission (disorder)
248954000,248953006,Discharge from Bartholin's gland (finding),Discharge from vulva (finding)
248954000,248952001,Discharge from Bartholin's gland (finding),Discharge from female genitalia (finding)
1090731000119101,1091951000119104,Acute otitis media of right ear with effusion (disorder),Otitis media of right ear (disorder)
210688001,32976001,Open wound of lower leg with complication (disorder),Open wound of leg with complication (disorder)
210688001,116225000,Open wound of lower leg with complication (disorder),Complication of injury (disorder)
109848009,93715005,Overlapping malignant neoplasm of pancreas (disorder),Primary malignant neoplasm of body of pancreas (disorder)
94944009,95090005,Neoplasm of uncertain behavior of muscle of inguinal region (disorder),Neoplasm of uncertain behavior of soft tissues of abdomen (disorder)
94944009,95097008,Neoplasm of uncertain behavior of muscle of inguinal region (disorder),Neoplasm of uncertain behavior of soft tissues of lower limb (disorder)
322221000119102,451431000124104,Synovial cyst of left popliteal space (disorder),Disorder of left lower extremity (disorder)
1080161000119106,286895009,Infiltrating ductal carcinoma of upper outer quadrant of left female breast (disorder),"Carcinoma of breast - upper, outer quadrant (disorder)"
247395007,280133005,Genitofemoral nerve neuralgia (disorder),Disorder of soft tissue of trunk (disorder)
396564006,397464004,Tumor pigmentation cannot be determined (finding),Tumor configuration cannot be determined (finding)
201474006,443798008,Sexually acquired reactive arthropathy of the shoulder region (disorder),Inflammation of joint of shoulder region (disorder)
1076591000119103,15729561000119103,Tendonitis of left shoulder (disorder),Arthropathy of left shoulder (disorder)
702712006,189243008,Carcinoma in situ of common hepatic duct (disorder),Carcinoma in situ of hepatic duct (disorder)
370057001,370055009,"Tumor invasion into bronchus, invasive (finding)",Tumor invasion into bronchus (finding)
26421009,239990000,Bleeding external hemorrhoids (disorder),Soft tissue lesion of pelvic region (disorder)
718927003,720016003,Somatic dysfunction of sacrococcygeal region (finding),Somatic dysfunction of pelvic region (finding)
199860006,275429002,"Delayed delivery of second twin, triplet etc (disorder)",Delayed delivery of second twin (disorder)
208665005,208660000,"Open fracture ankle, bimalleolar, high fibular fracture (disorder)","Open fracture ankle, lateral malleolus, high (disorder)"
371813006,29889000,Acute mitral regurgitation from chordal rupture (disorder),Rupture of heart (disorder)
210513007,25354003,Open wound of axillary region with tendon involvement (disorder),Open wound of upper limb with tendon involvement (disorder)
248666008,301132007,Normal third heart sound in a young person (finding),Heart sounds normal (finding)
236557008,128070006,Peritoneal dialysis catheter exit site infection (disorder),Infectious disease of abdomen (disorder)
442884002,363056008,Chondrocalcinosis of joint of hand (disorder),Degenerative disorder of extremity (disorder)
442884002,363055007,Chondrocalcinosis of joint of hand (disorder),Degenerative disorder of cartilage (disorder)
733368007,274184005,Multiple superficial injuries of lower back (disorder),Superficial injury of back (disorder)
733368007,282766005,Multiple superficial injuries of lower back (disorder),Lower back injury (disorder)
209312000,307173002,Open fracture dislocation of metacarpophalangeal joint (disorder),Fracture of metacarpophalangeal joint (disorder)
278527001,109820009,Focal nodular hyperplasia of liver (disorder),Nodular hyperplasia of liver (disorder)
308154003,363091000,Hematoma of rectus sheath (disorder),Disorder of rectus sheath (disorder)
371000119109,430886005,Stenosis of intervertebral foramina (disorder),Disorder of vertebra (disorder)
292762005,85223007,Hemodialysis fluid adverse reaction (disorder),Complication of hemodialysis (disorder)
277508009,402878003,Pineal germ cell tumor (disorder),Germ cell tumor (disorder)
92422009,92384009,Benign neoplasm of sweat gland (disorder),Benign neoplasm of skin (disorder)
609641005,285599002,Compression neuropathy of ilioinguinal nerve (disorder),Trunk nerve lesion (disorder)
18703004,210462005,Open wound of hypochondrium with complication (disorder),Open wound of anterior abdominal wall with complication (disorder)
18703004,16809003,Open wound of hypochondrium with complication (disorder),Open wound of abdominal wall with complication (disorder)
61959006,280133005,Common truncus arteriosus (disorder),Disorder of soft tissue of trunk (disorder)
449539009,253459005,Atrioventricular septal defect with atrioventricular valve regurgitation through right inferior bridging leaflet inferior mural commissure (disorder),Right atrioventricular valve regurgitation (disorder)
11787001000119107,451431000124104,Injury of left hip region (disorder),Disorder of left lower extremity (disorder)
94557005,188122007,Secondary malignant neoplasm of skin of forearm (disorder),Malignant neoplasm of skin of forearm (disorder)
24146004,367494004,Premature birth of newborn quintuplets (finding),Premature birth of newborn (finding)
10817661000119106,11791281000119103,Open fracture of second metacarpal bone of right hand (disorder),Injury of right hand (disorder)
10817661000119106,10827521000119108,Open fracture of second metacarpal bone of right hand (disorder),Open fracture of right hand (disorder)
91037003,52603002,Closed fracture of pelvis (disorder),Closed fracture of lower limb (disorder)
124609003,124592006,Deficiency of isocitrate lyase (disorder),Deficiency of lyase (disorder)
428471001,428509000,Nonvenomous insect bite of multiple sites with infection (disorder),Nonvenomous insect bite of multiple sites (disorder)
733346002,733352001,Primary mucinous cystic neoplasm with associated invasive carcinoma of perihilar bile duct (disorder),Primary mucinous cystic neoplasm with associated invasive carcinoma of biliary tract (disorder)
271967002,280133005,Disorder of vena cava umbrella (disorder),Disorder of soft tissue of trunk (disorder)
90374001,295051000119105,Acquired spastic flat foot (disorder),Acquired deformity of foot (disorder)
92310007,92020008,Benign neoplasm of pyloric antrum (disorder),Benign neoplasm of body of stomach (disorder)
299441009,298183002,Increased passive range of ankle extension (finding),Passive range of joint movement increased (finding)
720639008,400106006,"Coloboma, congenital heart disease, ichthyosiform dermatosis, intellectual disability ear anomaly syndrome (disorder)",Disorder of skin of trunk (disorder)
720639008,275259005,"Coloboma, congenital heart disease, ichthyosiform dermatosis, intellectual disability ear anomaly syndrome (disorder)",Congenital malformation of ear (disorder)
720639008,280133005,"Coloboma, congenital heart disease, ichthyosiform dermatosis, intellectual disability ear anomaly syndrome (disorder)",Disorder of soft tissue of trunk (disorder)
724900009,282766005,Laceration of fascia of lower back (disorder),Lower back injury (disorder)
299602002,298183002,Increased passive range of toe extension (finding),Passive range of joint movement increased (finding)
4178006,56202001,Partial recent retinal detachment with multiple defects (disorder),Retinal detachment with retinal defect (disorder)
722652007,271962008,Fracture of pelvic ring with complete disruption of posterior arch (disorder),Complete disruption of pelvic ring (disorder)
268023005,75564005,Osteochondritis of the pelvis (disorder),Osteitis of pelvic region (disorder)
268023005,699207005,Osteochondritis of the pelvis (disorder),Arthritis of pelvis (disorder)
109940001,126991009,Benign neoplasm of peripheral nerves of thorax (disorder),Neoplasm of peripheral nerves of thorax (disorder)
80475003,7930004,Thrombotic mesenteric infarction (disorder),Necrosis of artery (disorder)
445496008,363056008,Chondrocalcinosis of joint of pelvis (disorder),Degenerative disorder of extremity (disorder)
445496008,363055007,Chondrocalcinosis of joint of pelvis (disorder),Degenerative disorder of cartilage (disorder)
10824131000119107,11791321000119108,Open fracture of phalanx of thumb of left hand (disorder),Injury of left hand (disorder)
10824131000119107,10834781000119106,Open fracture of phalanx of thumb of left hand (disorder),Open fracture of left hand (disorder)
264507006,280136002,Avulsion of femoral attachment (disorder),Disorder of soft tissue of lower limb (disorder)
191459006,418072004,Senile dementia with depression (disorder),Central nervous system depression (disorder)
283380005,210484005,Laceration of perineum (disorder),Open wound of perineum (disorder)
94978003,126861003,Neoplasm of uncertain behavior of pancreas (disorder),Neoplasm of body of pancreas (disorder)
92732001,92735004,Carcinoma in situ of skin of knee (disorder),Carcinoma in situ of skin of lower limb (disorder)
191455000,418072004,Presenile dementia with depression (disorder),Central nervous system depression (disorder)
193299003,15236003,Old intraocular magnetic foreign body in posterior wall eye (disorder),Retained magnetic foreign body in posterior wall of eye (disorder)
263098007,281519006,Fracture subluxation of shoulder joint (disorder),Fracture subluxation of joint of upper limb (disorder)
306922002,300194002,Normal incus mobility (finding),Middle ear normal (finding)
240171001,280136002,Synovial plica of knee (disorder),Disorder of soft tissue of lower limb (disorder)
724894009,724889009,Strain of fascia of pelvis (disorder),Strain of fascia of abdomen (disorder)
167235001,423998007,Urine: red - blood (finding),Finding of color of blood (finding)
206269002,288274003,Liveborn with labor meconium in liquor (finding),Fetal distress - in labor (finding)
203078008,280136002,Contracture of tibialis posterior (disorder),Disorder of soft tissue of lower limb (disorder)
11309001000119103,11853971000119103,Stress fracture of navicular bone of right foot (disorder),Injury of right foot (disorder)
720634003,275259005,"Cerebellar ataxia, areflexia, pes cavus, optic atrophy, sensorineural hearing loss syndrome (disorder)",Congenital malformation of ear (disorder)
199122000,199121007,Fatigue during pregnancy - delivered with postnatal complication (disorder),Fatigue during pregnancy - delivered (disorder)
199122000,199124004,Fatigue during pregnancy - delivered with postnatal complication (disorder),Fatigue during pregnancy with postnatal complication (disorder)
248953006,248952001,Discharge from vulva (finding),Discharge from female genitalia (finding)
192710009,87536007,Post tetanus vaccination encephalitis (disorder),Central nervous system complication (disorder)
702961002,298362002,Mandible deviates right on opening (finding),Finding of movement of bone (finding)
446919000,446227001,Superficial laceration of thigh (disorder),Superficial laceration of lower limb (disorder)
164788003,300438007,Special gastrointestinal tract test normal (finding),Gastrointestinal tract normal (finding)
10933681000119109,10933761000119108,Closed fracture of shaft of left femur (disorder),Closed fracture of left femur (disorder)
211937005,360068000,Deep full thickness burn of a single finger with loss of body part (disorder),Deep full thickness burn (disorder)
285641000119100,234043001,Acute deep venous thrombosis of tibial vein of right leg (disorder),Thrombosis of vein of lower leg (disorder)
212307006,721531006,Injury of cutaneous sensory nerve at forearm level (disorder),Injury of nerve at forearm level (disorder)
212307006,125597008,Injury of cutaneous sensory nerve at forearm level (disorder),Injury of forearm (disorder)
449626004,125595000,Injury of blood vessel of upper arm (disorder),Injury of upper arm (disorder)
95204003,95205002,Perforation of pharyngeal diverticulum (disorder),Perforation of pharynx (disorder)
1082771000119100,1082751000119109,Barretts esophagus with low grade dysplasia (disorder),Barretts esophagus with dysplasia (disorder)
460966003,460958007,Anomalous origin of ligamentum arteriosum from left carotid artery (disorder),Anomalous origin of ligamentum arteriosum from aortic arch (disorder)
385512006,288509005,Hot tar burn of skin (disorder),Burn of skin of body region (disorder)
94687005,188505000,Mixed cell type lymphosarcoma of intrapelvic lymph nodes (disorder),Lymphosarcoma of intrapelvic lymph nodes (disorder)
300441003,271676006,Finding of appearance of kidney (finding),Finding of appearance of abdomen (finding)
20615009,48125009,Postirradiation testicular hypofunction (disorder),Injury of trunk (disorder)
20615009,116225000,Postirradiation testicular hypofunction (disorder),Complication of injury (disorder)
109879008,109878000,Overlapping malignant neoplasm of body of uterus (disorder),Overlapping malignant neoplasm of female genital organs (disorder)
52837007,271092002,Longitudinal deficiency of femur (disorder),Deformity of femur (disorder)
52837007,123561001,Longitudinal deficiency of femur (disorder),Congenital anomaly of femur (disorder)
301161000119100,285391000,Repetitive strain injury of left ankle (disorder),Strain of muscle of lower limb (disorder)
301161000119100,280136002,Repetitive strain injury of left ankle (disorder),Disorder of soft tissue of lower limb (disorder)
254234005,199879009,Marie Unna syndrome (disorder),Congenital anomaly of skin (disorder)
267802000,400106006,Pruritus of genital organs (disorder),Disorder of skin of trunk (disorder)
267802000,280133005,Pruritus of genital organs (disorder),Disorder of soft tissue of trunk (disorder)
299917000,271805006,Absent firm touch sensation (finding),Anesthesia of skin (finding)
1074391000119103,363056008,Osteoarthritis of right sternoclavicular joint (disorder),Degenerative disorder of extremity (disorder)
94635006,449628003,Secondary malignant neoplasm of tibia (disorder),Malignant neoplasm of long bone of lower leg (disorder)
298857005,366504001,Shoulder joint painful on movement (finding),Finding of movement of shoulder (finding)
285432005,449073009,Carcinoma of cervix (disorder),Malignant epithelial neoplasm of body of uterus (disorder)
56560007,355736000,Acquired pelvic enterocele (disorder),Acquired vaginal enterocele (disorder)
284222008,239990000,Partial thickness burn of genitalia (disorder),Soft tissue lesion of pelvic region (disorder)
10831381000119109,11791681000119101,Open fracture of navicular bone of right wrist (disorder),Injury of right wrist (disorder)
715097007,714923008,Difficulty transferring from wheelchair to bed (finding),Difficulty transferring from bed to wheelchair (finding)
33839006,189176002,Genital herpes simplex (disorder),Infectious disease of genitourinary system (disorder)
92470003,126909004,Benign neoplasm of uterus (disorder),Neoplasm of body of uterus (disorder)
446360001,446368008,Deep laceration of ankle (disorder),Deep laceration of lower limb (disorder)
292411000119105,451431000124104,Disorder of left obturator nerve (disorder),Disorder of left lower extremity (disorder)
87666009,121000119106,Vitiligo of eyelid (disorder),Lesion of skin of face (disorder)
295528000,295532006,Enflurane overdose of undetermined intent (disorder),Ether overdose of undetermined intent (disorder)
724803007,709118002,Injury of tibial nerve at lower leg level (disorder),Injury of nerve at lower leg level (disorder)
707528007,733345003,Primary squamous cell carcinoma of nasopharynx (disorder),Primary squamous cell carcinoma of pharynx (disorder)
211659009,445832003,Chemical burn of eyelid region (disorder),Chemical burn of eyelid (disorder)
39547005,312836001,Enthesopathy of knee (disorder),Enthesopathy of lower limb (disorder)
94561004,94587004,Secondary malignant neoplasm of skin of hip (disorder),Secondary malignant neoplasm of soft tissues of hip (disorder)
722027009,57148006,Kallman syndrome with heart disease (disorder),Congenital anomaly of brain (disorder)
724967009,724942006,Strain of flexor tendon at forearm level (disorder),Injury of tendon at forearm level (disorder)
298199008,299470000,Foot joint hypermobility (finding),Finding of movement of foot (finding)
298199008,299479004,Foot joint hypermobility (finding),Foot joint finding (finding)
10932401000119109,10933761000119108,Closed fracture of midcervical region of left femur (disorder),Closed fracture of left femur (disorder)
10932401000119109,10932641000119108,Closed fracture of midcervical region of left femur (disorder),Closed fracture of neck of left femur (disorder)
299631003,299510005,Toe joint stable (finding),Foot joint stable (finding)
93843007,187794005,Primary malignant neoplasm of islets of Langerhans (disorder),Malignant tumor of Islets of Langerhans (disorder)
93843007,93715005,Primary malignant neoplasm of islets of Langerhans (disorder),Primary malignant neoplasm of body of pancreas (disorder)
76430003,283036000,Friction blisters of the palms (disorder),Superficial injury of palm of hand (disorder)
733470002,255066001,Collecting duct carcinoma of kidney (disorder),Carcinoma of genitourinary organ (disorder)
210150004,446390008,Closed injury of pancreas (disorder),Traumatic injury of body of pancreas (disorder)
312593004,280133005,Trunk arterial embolus (disorder),Disorder of soft tissue of trunk (disorder)
191466007,418072004,Arteriosclerotic dementia with depression (disorder),Central nervous system depression (disorder)
310640003,363056008,Degenerative lesion of articular cartilage of knee (disorder),Degenerative disorder of extremity (disorder)
310640003,363055007,Degenerative lesion of articular cartilage of knee (disorder),Degenerative disorder of cartilage (disorder)
721635005,721636006,Primary malignant neuroendocrine neoplasm of cardia of stomach (disorder),Primary malignant neuroendocrine neoplasm of body of stomach (disorder)
82935009,118200004,Male mature sexual state (finding),Finding related to sexual state (finding)
298579007,298504003,Thoracic spine - painful on movement (finding),Finding of movement of thoracic spine (finding)
298579007,271712005,Thoracic spine - painful on movement (finding),Observation of sensation (finding)
79032000,298325004,Paradoxical diaphragmatic movement (finding),Finding of movement (finding)
389168002,88631000119105,Brachydactyly syndrome type B (disorder),Dysplasia of limb (disorder)
389168002,733095006,Brachydactyly syndrome type B (disorder),Skeletal dysplasia brachydactyly syndrome (disorder)
389168002,271084006,Brachydactyly syndrome type B (disorder),Deformity of bone (disorder)
348791000119109,255024002,Nevus of choroid of left eye (disorder),Nevus of choroid (disorder)
722850002,302971009,Crohn's disease of gastrointestinal anastomosis (disorder),Disorder of gastrointestinal anastomosis (disorder)
430456005,13595002,Torsion of appendages of the epoophoron (disorder),Torsion of ovary (disorder)
7166002,13100007,Legal abortion with laceration of cervix (disorder),Legal abortion with laceration of uterus (disorder)
7166002,116225000,Legal abortion with laceration of cervix (disorder),Complication of injury (disorder)
111331000,118926004,Congenital dilatation of lobar intrahepatic bile duct (disorder),Disorder of bile duct (disorder)
367494004,364738009,Premature birth of newborn (finding),Finding of outcome of delivery (finding)
449630001,188133005,Secondary malignant neoplasm of skin of lower leg (disorder),Malignant neoplasm of skin of lower leg (disorder)
94984000,95183003,Neoplasm of uncertain behavior of paraurethral glands (disorder),Neoplasm of uncertain behavior of vulva (disorder)
109951001,127016006,Overlapping malignant neoplasm of multiple endocrine glands (disorder),Neoplasm of multiple endocrine glands (disorder)
247187000,95695004,Peripheral retina - white with pressure (disorder),Degeneration of retina (disorder)
225589000,301233008,Chokes when swallowing (finding),Functional finding of respiratory tract (finding)
28399005,128070006,Tuberculosis of spleen (disorder),Infectious disease of abdomen (disorder)
13734003,88768004,Impairment level: better eye: profound impairment: lesser eye: total impairment (disorder),Impairment level: total impairment of both eyes (disorder)
13734003,36676002,Impairment level: better eye: profound impairment: lesser eye: total impairment (disorder),Impairment level: profound impairment of both eyes (disorder)
299924004,302261000,Normal touch discrimination (finding),Nervous system normal (finding)
31309002,128398001,Respiratory syncytial virus pharyngitis (disorder),Infectious disease of digestive tract (disorder)
224183002,224181000,Income paid six monthly (finding),Income paid monthly (finding)
371314008,418138009,Disease condition finding (finding),Patient condition finding (finding)
93296006,253959002,Congenital hypoplasia of tarsal bone (disorder),Hypoplasia of lower limb (disorder)
209270002,209264008,Closed fracture dislocation perilunate (dorsal) (disorder),Closed fracture dislocation of wrist (disorder)
209270002,209266005,Closed fracture dislocation perilunate (dorsal) (disorder),Closed fracture dislocation radiocarpal joint (disorder)
238796009,429445008,Neuroischemic foot ulcer (disorder),Chronic ulcer of foot (disorder)
238796009,103001000119108,Neuroischemic foot ulcer (disorder),Lesion of skin of foot (disorder)
124113009,124226002,Deficiency of shikimate dehydrogenase (disorder),Deficiency of dehydrogenase (disorder)
240125008,363058009,Muscle crush syndrome (disorder),Degenerative disorder of muscle (disorder)
289528009,289474006,Vaginal introitus inflammation (finding),Lesion of vulva (finding)
449538001,253459005,Atrioventricular septal defect with atrioventricular valve regurgitation through right anterosuperior superior bridging leaflet commissure (disorder),Right atrioventricular valve regurgitation (disorder)
366119005,301282008,Finding of position of vocal cords on respiration (finding),Finding of respiration (finding)
314197008,428460002,Dislocation of thoracic facet joint (disorder),Arthropathy of thoracic facet joint (disorder)
124120002,124236005,Deficiency of mevaldate reductase (disorder),Deficiency of reductase (disorder)
700443009,280136002,Chronic instability of syndesmosis of ankle (disorder),Disorder of soft tissue of lower limb (disorder)
1076771000119109,287047008,Pain of left calf (finding),Pain in left lower limb (finding)
92347007,92388007,Benign neoplasm of skin of axilla (disorder),Benign neoplasm of soft tissues of axilla (disorder)
86559007,371162008,Closed fracture of ramus of mandible (disorder),Closed fracture of skull (disorder)
86559007,66517001,Closed fracture of ramus of mandible (disorder),Closed fracture of body of mandible (disorder)
